display  D   display_settings.c:398  _al_score_display_settings       [   0.08146] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08149] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08153] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08156] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08160] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08164] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08168] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08171] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08175] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08178] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.08182] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08185] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.08189] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08192] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08196] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08199] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08203] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08206] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08210] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08213] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08217] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08220] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08224] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08227] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08231] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08234] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08238] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08241] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.08245] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08248] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.08252] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08255] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08259] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08262] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08266] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08270] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08273] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08277] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08280] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08284] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08287] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08291] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08294] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08297] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08301] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08304] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.08308] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08311] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.08315] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08318] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08322] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08326] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08329] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08333] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08336] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08340] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08343] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08347] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08350] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08354] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08357] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08361] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08367] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08375] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.08382] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08387] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.08393] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08398] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08403] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08407] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08411] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08414] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08418] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08421] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08425] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08428] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08432] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08436] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08440] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08443] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08447] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1678 d3d_create_display_internals     [   0.08462] Trying format 0.
d3d      I         d3d_disp.cpp:1354 d3d_display_thread_proc          [   0.08495] Chose a display format: 23
d3d      I         d3d_disp.cpp:1423 d3d_display_thread_proc          [   0.08502] Normal window.
d3d      I         d3d_disp.cpp:791  d3d_create_device                [   0.10675] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:849  d3d_create_device                [   0.17668] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:857  d3d_create_device                [   0.17676] Success
d3d      D         d3d_disp.cpp:1701 d3d_create_display_internals     [   0.17682] Resumed after wait.
d3d      I         d3d_disp.cpp:1734 d3d_create_display_internals     [   0.17694] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1765 d3d_create_display_internals     [   0.17700] Returning d3d_display: 000001AE54E1F240
d3d      D         d3d_disp.cpp:1790 d3d_create_display_locked        [   0.17704] al_display=000001AE54E1F240
d3d      D         d3d_disp.cpp:1791 d3d_create_display_locked        [   0.17708] al_display->vt=000001AE54E1F090
system   D            wsystem.c:799  maybe_parent_dir                 [   0.17734] Also searching C:\Users\Usuario\Desktop\N-Puzzle\N_Puzzle\x64\
system   D            wsystem.c:854  _al_win_safe_load_library        [   0.17758] PathFindOnPath found: C:\WINDOWS\system32\d3dx9_43.dll
system   D            wsystem.c:760  load_library_at_path             [   0.17763] Calling LoadLibrary C:\WINDOWS\system32\d3dx9_43.dll
system   I            wsystem.c:763  load_library_at_path             [   0.17817] Loaded C:\WINDOWS\system32\d3dx9_43.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   0.17825] Module "d3dx9_43.dll" loaded.
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.17835] opening Fonts/slkscre.ttf rb
font     E                ttf.c:994  al_load_ttf_font_stretch         [   0.17848] Unable to open file for reading: Fonts/slkscre.ttf
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.17854] opening Sources/Fichas/F7.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.17864] opening Sources/Fichas/F7.png rb
image    E                png.c:415  _al_load_png                     [   0.17875] Unable to open Sources/Fichas/F7.png for reading.
bitmap   E          bitmap_io.c:209  al_load_bitmap_flags             [   0.17879] Failed loading bitmap Sources/Fichas/F7.png with .png handler.
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.17883] opening Sounds/Super Mario Bros 2 (NES) Music   Character Select.mp3 rb
acodec   W                mp3.c:56   _al_load_mp3                     [   0.17891] Could not open file 'Sounds/Super Mario Bros 2 (NES) Music   Character Select.mp3'.
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.17895] opening Sounds/Casino Kid (NES) Music   Casino Theme.mp3 rb
acodec   W                mp3.c:56   _al_load_mp3                     [   0.17902] Could not open file 'Sounds/Casino Kid (NES) Music   Casino Theme.mp3'.
audio-dsound D           dsound.cpp:311  _dsound_allocate_voice           [   0.17907] Allocating voice
audio-dsound D           dsound.cpp:370  _dsound_allocate_voice           [   0.17911] Allocated voice
dtor     D               dtor.c:196  _al_register_destructor          [   0.17915] added dtor for voice 000001AE578AD000, func 00007FFB7E2314E7
dtor     D               dtor.c:196  _al_register_destructor          [   0.17919] added dtor for mixer 000001AE58914D30, func 00007FFB7E2310FF
audio-dsound D           dsound.cpp:466  _dsound_start_voice              [   0.17924] Starting voice
audio-dsound D           dsound.cpp:494  _dsound_start_voice              [   0.17927] CreateSoundBuffer
audio-dsound D           dsound.cpp:502  _dsound_start_voice              [   0.18168] CreateSoundBuffer succeeded
audio-dsound D           dsound.cpp:508  _dsound_start_voice              [   0.18177] Starting _dsound_update thread
audio-dsound I           dsound.cpp:518  _dsound_start_voice              [   0.18188] Voice started
dtor     D               dtor.c:196  _al_register_destructor          [   0.18196] added dtor for sample_instance 000001AE589D9490, func 00007FFB7E23115E
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.18206] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.18210] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.18213] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.18220] added dtor for sample_instance 000001AE589DC870, func 00007FFB7E23115E
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.18240] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.18246] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.18252] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.18258] added dtor for sample_instance 000001AE589EA150, func 00007FFB7E23115E
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.18265] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.18270] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.18275] 
